3.4029|75.6549|74.7393|61.7929|95.3417|46.8664|3.3617|73.5408|91.8614|54.4806|41.7337|73.5458|40.1076|16.3076|16.9566|58.1481|71.1865|4.8840|40.7175|19.4726|36.9671|19.4413|74.7342|63.5888|6.6240|50.1711|27.6151|33.8775|41.0281|53.7915|35.2595|71.1972|65.5860|99.2006|16.4139|95.9108|99.8316|60.0883|95.7042|35.5939|77.8905|88.4849|28.4961|22.9211|58.4318|93.9314|8.7298|77.8719|49.9439|34.8236
30.1417|76.0684|84.1424|63.7949|104.4105|29.3133|-3.1566|72.2437|96.6741|51.1442|61.5432|47.6095|24.3409|6.5353|21.6028|59.4612|51.5900|-11.2686|51.7639|27.4110|19.8368|21.5637|81.0710|73.4030|-2.1025|47.1802|25.9325|39.8020|41.8718|56.2107|42.0277|78.1812|57.8540|92.6518|5.3815|77.4607|100.6154|43.5685|71.4266|33.5017|97.6076|82.1760|27.7925|7.4427|49.8235|123.8818|11.0590|83.3441|41.9402|47.1263
0.9141|75.0127|72.3248|53.2544|97.8485|55.2268|3.3726|79.9463|85.9060|64.9070|25.4499|81.8092|43.2833|11.7540|-5.9979|69.4181|81.2067|4.7887|42.6173|22.9426|38.0779|2.0869|75.8842|61.1818|3.6836|45.3914|26.7247|22.1740|40.9462|48.7232|33.0276|64.0844|66.2093|108.0746|1.7749|98.9225|93.8528|61.5454|93.8251|32.7393|79.2183|88.2582|11.9519|31.3938|52.2758|76.5324|22.5236|80.4300|59.4824|28.2027
19.2180|78.7347|79.5879|70.0633|96.5856|36.2365|0.7534|69.7234|97.3126|47.6600|62.1351|56.7000|31.2736|10.2173|30.2557|52.6661|54.6700|-4.7853|44.4259|22.6281|27.5823|31.4991|79.6992|68.2552|3.2687|49.9455|27.1412|46.7341|37.6995|57.6087|39.0723|77.3695|62.3137|90.4759|16.7321|82.6182|102.9298|51.4881|83.6459|36.7878|94.3341|84.5151|40.6497|10.2656|59.3728|120.5502|3.5707|76.9729|38.3543|41.5310
-7.6187|76.2705|71.3084|60.6801|91.2243|53.0867|5.7785|73.3193|89.1307|54.9273|34.9933|82.9944|45.3325|20.5886|14.2907|57.2646|78.7693|11.6489|36.2265|15.9428|44.1751|19.3207|72.8130|59.6530|9.8315|52.1477|26.9384|33.4221|39.4954|53.7604|33.6165|68.1081|68.4704|102.4243|20.4958|102.5816|98.9496|68.1165|106.4782|36.8128|69.8123|91.1558|30.0401|29.0714|62.5554|83.0423|6.1479|73.6197|53.5975|28.6873
20.1588|74.9483|82.7899|64.7975|99.9429|30.5597|-0.1843|69.0347|95.9879|46.9172|61.7080|52.5195|27.7081|13.2278|28.7540|53.7715|55.5995|-3.7556|47.3564|22.5809|27.0203|27.8376|77.3538|71.4463|1.6220|51.7354|26.1461|42.7445|40.7425|57.6503|42.4459|77.9168|58.8337|94.0969|15.1243|82.8171|100.8633|50.0720|82.6441|35.9635|87.7758|84.3489|34.1128|10.3162|55.8058|119.4559|3.7885|78.7955|43.9816|46.0952
-13.4575|75.3873|70.1115|59.6179|89.9095|55.6237|7.6896|73.5408|88.2028|55.8904|31.4914|88.0609|48.7948|22.1557|12.5555|57.5576|83.1976|14.9891|34.1482|14.8610|47.9588|18.5815|70.8830|57.5857|11.0136|53.5304|27.6529|31.6366|39.1011|52.9674|33.0026|66.1878|69.5596|104.8924|21.8032|105.7948|97.0064|69.9774|112.4484|38.3469|66.2714|91.7436|29.2055|31.3105|64.5656|76.4506|7.0369|72.5181|56.4420|27.3805
11.3454|75.7696|76.8503|65.0302|96.9596|41.7661|1.9765|72.8708|95.3802|51.9384|48.5761|66.4166|36.7631|14.1531|24.2352|57.1075|64.6461|-0.7116|44.0294|21.9514|31.1394|22.7888|75.2234|65.5436|5.9212|49.6913|27.6871|35.4545|41.6085|54.5553|36.0368|74.9226|63.8567|94.7434|17.6823|91.9155|102.4964|53.3787|88.8835|35.7223|83.7564|86.8132|30.3891|16.8478|57.1076|104.8765|7.0593|81.5160|44.2882|40.1982
-8.3643|78.8541|67.7965|67.1271|87.5003|55.0315|9.0338|74.3121|90.4416|55.7864|37.4885|86.7014|48.4797|16.5095|18.7666|56.3000|75.6927|11.5125|33.8069|18.9479|46.1825|24.4806|74.9561|55.9183|9.7866|49.6271|27.1679|37.0819|31.1897|54.5170|32.8505|68.0799|71.5912|99.9765|20.4068|99.9138|98.0971|65.7142|106.1111|40.1255|82.1543|88.6736|35.3058|26.9269|66.8814|84.9204|7.0342|72.3646|48.1531|26.8567
13.3864|76.7938|77.9005|68.3373|95.7883|39.1668|1.9640|71.1020|96.5409|48.8038|54.4325|63.0476|34.3730|15.1237|30.7514|53.6516|59.5568|-1.4130|43.6754|20.8984|30.8631|28.3340|76.2478|66.3251|5.9033|50.2995|27.1184|40.0782|40.5398|56.9411|37.1163|77.7250|63.9682|91.5413|20.4532|90.1988|104.9362|52.9635|87.7040|36.6934|85.6231|86.8084|35.9888|14.2631|59.1169|111.3512|2.0423|79.6355|40.2540|41.2894
15.9585|74.9434|82.2849|69.1153|96.8435|28.9420|0.8641|65.2676|99.2306|40.2159|65.0434|54.1455|28.4430|20.5576|44.1415|46.5406|54.6326|-0.1974|44.7301|18.3671|30.1468|37.4667|72.8631|70.7644|6.3864|55.5048|26.5905|45.2049|43.1224|60.0570|42.7203|82.2834|60.6386|88.8486|29.6214|88.1034|106.5889|51.8543|88.7487|38.0081|78.7708|86.7626|42.1784|9.2454|60.7491|122.3570|-7.3840|77.7733|39.4117|48.8034
2.1042|76.0614|70.7987|59.0947|96.0203|53.3304|4.8426|80.0754|88.1164|63.3626|30.4455|80.8958|43.9265|10.3709|1.8846|66.5949|76.8253|3.8541|41.5323|24.1614|37.7916|8.5614|76.8659|59.2929|4.3916|44.5703|26.4926|26.1927|36.5459|50.4488|33.5839|66.7139|67.8952|103.9436|4.7624|96.2798|94.7815|59.0455|92.3904|35.2642|86.0286|86.7980|17.6614|27.5769|55.4085|81.6522|19.7316|79.4323|54.4690|29.8186
9.3032|78.8770|74.6581|67.6471|93.5806|43.3630|4.2438|73.1796|93.4704|53.3805|50.1869|68.4126|37.7986|11.6067|22.0424|56.5047|62.5416|0.5712|41.7103|23.0914|34.9718|25.8086|79.1176|63.4388|4.2266|47.7552|26.4066|39.7135|33.2163|56.0500|37.5452|73.4859|65.9250|95.3933|14.0536|87.9560|99.4426|56.1157|89.1153|37.6911|92.7132|86.2673|34.9812|17.9699|60.4953|103.9395|7.6968|75.6677|43.4379|35.5707
-0.2325|76.7666|72.8221|67.3560|90.9784|48.2628|5.7431|71.1875|93.9549|50.4083|44.8261|76.0516|42.1923|19.4759|27.1874|53.2114|69.6305|7.0422|37.7970|17.2832|40.0267|27.7223|73.5106|60.9921|9.8356|51.3601|27.4389|37.7835|38.2056|56.0136|34.3958|73.3609|68.4859|95.4391|24.9826|98.2452|103.5598|62.1904|99.7621|38.0974|77.5049|90.0353|36.5682|22.0412|63.8458|96.3018|1.3011|75.7253|44.6702|34.1942
-1.4520|76.8634|68.8490|56.3087|95.4556|56.2224|6.6796|81.9870|85.2892|68.4486|25.0971|85.6216|46.7311|7.9366|-7.4602|70.4210|80.9540|6.3766|39.9637|26.1398|41.9209|4.1238|78.7171|57.0705|2.3238|41.6941|25.1715|24.3317|30.9152|49.4609|33.2728|62.5637|69.1545|108.9154|-1.9773|95.8471|89.6065|60.0843|93.8814|36.1446|91.0573|85.5611|13.7359|30.6257|55.4874|73.5706|25.7320|77.7653|58.7420|25.3304
27.9481|74.1304|84.9168|65.8204|103.3994|27.3702|-2.8098|69.6773|98.7035|45.9760|63.2063|46.7023|24.0265|12.2279|32.5667|54.5260|51.3254|-9.5796|51.8583|24.6151|21.2156|26.6189|76.8832|74.3015|0.9163|50.0158|26.9886|39.6650|45.1024|57.3572|41.9342|81.6815|57.4352|89.5199|15.2066|81.9660|105.1161|43.8511|74.6631|34.1372|89.3016|83.6926|31.1694|6.8722|51.5149|126.1957|3.5468|84.7058|39.4496|50.6675
10.1519|73.5217|79.1316|62.9258|97.4596|37.6431|1.1784|70.1799|95.1351|48.2691|50.7214|63.4127|33.6135|19.2511|27.6736|54.4155|63.9973|2.0117|43.9454|19.3663|32.5586|24.4617|73.1242|68.0121|6.2470|52.8010|27.1618|35.9398|44.3753|56.5729|38.9302|76.5820|61.9028|95.3305|21.0006|93.7152|103.0405|55.7992|91.2647|35.9871|74.9727|88.1274|30.6815|16.7461|57.1360|106.0526|1.7471|79.5912|47.0419|42.9658
14.5595|76.1077|78.9949|59.3505|100.3025|42.0937|0.8341|74.4811|91.3794|56.8552|47.3122|63.6830|34.3775|9.2272|8.6361|61.9975|66.0338|-2.0711|44.6805|23.8127|30.5843|15.2945|79.1974|67.5960|0.8619|47.8727|26.8575|36.0715|40.4306|52.7408|38.3181|70.1422|61.4221|101.1757|4.8167|86.3237|96.3178|54.7710|85.7632|34.5413|89.0244|85.0376|24.9561|18.4985|52.9948|102.7592|15.7486|78.5018|50.8304|36.8499
26.1292|77.9229|80.3859|66.1541|101.5706|33.9884|0.3181|74.0936|95.5472|53.9794|58.2927|53.7808|28.8404|4.3631|19.3009|59.8850|53.6589|-8.8601|49.3028|29.1409|24.1834|22.2238|82.9613|69.2921|-1.8880|44.3454|25.4580|40.2741|35.7518|55.5437|40.4356|76.2774|60.7868|94.3365|4.0646|78.3724|98.4404|45.4222|73.1981|35.1215|103.9240|81.7802|29.0370|10.1881|52.9146|117.8242|13.3402|81.2755|41.4419|43.0573
2.7736|74.5841|72.0753|55.7388|98.3082|53.7863|4.0368|79.9639|87.2807|64.8636|28.1876|80.4681|43.1829|10.9281|-2.5495|68.8362|79.1032|3.7268|42.2030|23.9601|36.9513|4.6201|76.3028|60.8300|3.9053|44.8042|27.2475|23.9855|40.0093|48.8106|32.7305|65.0697|66.5009|105.8735|2.5116|97.5076|93.9510|58.5389|92.1451|34.0721|82.6333|87.1823|13.9858|28.5350|52.9266|79.7904|22.1615|81.6704|57.1019|29.8712
8.7967|74.1662|75.3407|61.2245|98.0917|42.4666|3.7403|75.9358|91.5734|56.6919|41.6146|70.0018|37.1078|12.9636|15.2763|61.8304|68.8020|1.4593|44.7837|24.6074|33.7849|16.1082|75.4590|64.1437|3.4268|47.3405|25.8035|29.8898|38.2196|53.4890|37.7649|72.3205|64.2314|99.7588|10.5618|92.5444|97.2014|53.2593|87.4364|36.3532|85.2230|85.4730|21.7008|20.2711|54.7219|95.7067|12.3123|81.7284|50.3757|39.0652
-18.0660|76.2646|65.0134|58.7681|88.1568|64.9196|8.9014|77.5088|86.1202|62.1365|20.1406|97.9638|53.9897|20.2181|4.0279|62.1296|89.1613|16.1924|32.7408|15.9096|50.4165|12.2282|71.3715|53.4075|12.2396|49.5127|27.8351|25.9673|37.6945|50.6355|28.4978|62.3656|73.6069|106.3563|17.8589|110.4706|97.3945|72.4650|112.8881|36.8663|67.8500|93.0744|23.9739|37.9279|63.5902|64.6986|12.7113|73.9193|57.9269|20.8588
6.6609|76.8253|76.4484|66.9452|94.0205|43.0399|2.6145|70.2360|95.2103|49.0430|50.9716|67.9338|37.6772|16.6402|27.7333|53.4715|64.5267|2.3473|40.8475|18.7503|34.4004|27.8568|74.9884|64.6873|7.5122|51.6873|27.2567|39.9510|41.1013|56.4262|35.5487|74.7912|64.9690|93.6042|21.8977|93.6665|103.5187|58.3953|94.1939|36.6871|80.5712|88.5963|36.5068|17.8354|60.7857|105.2028|2.4451|77.1401|43.1777|37.9395
0.3235|76.6445|72.9890|61.0977|94.5314|50.4500|4.2412|74.5355|90.7822|55.9942|38.1667|77.4653|42.1294|15.7261|12.6317|59.7634|74.4473|5.4579|39.3384|19.4008|38.2954|17.3921|75.0732|61.6283|6.6334|49.6448|27.0581|33.2600|40.0967|53.2445|33.9568|69.0366|66.9356|100.9201|14.3702|97.6606|99.2857|62.2845|98.3307|36.0130|77.8584|89.0728|27.7565|25.2653|58.9147|89.6064|10.3647|76.8680|51.2038|31.6061
10.1567|74.1949|77.9339|53.2890|101.8040|46.0054|-0.1727|76.6311|87.6124|60.3217|38.3843|68.2643|35.3550|11.1763|-1.2430|66.5164|73.0728|0.0717|45.6043|22.5436|31.8786|6.5355|77.2315|67.3511|0.7790|48.0144|26.7001|28.5825|44.7849|50.5479|37.2849|67.5652|62.1225|105.4181|1.6715|91.4152|94.9078|58.0789|87.9778|31.7407|80.1911|87.1187|16.2548|24.3235|49.9546|91.4914|19.3822|79.6815|57.8550|34.3956
12.9032|79.7281|77.8764|69.4089|93.6934|38.0547|2.9983|69.2483|94.7110|48.2797|60.1145|61.0578|34.1564|11.5785|27.4378|51.5304|57.2269|0.3583|41.5567|21.7870|33.8929|32.5850|80.4050|66.2049|3.5574|50.1054|25.8125|48.1253|33.1288|58.6001|40.5818|75.2465|64.0864|94.0276|16.4267|83.6593|100.0532|56.3595|88.9371|38.2843|93.7455|85.0706|42.4582|13.7855|62.4502|114.0811|2.9638|72.0503|41.6419|37.0479
28.2295|75.0960|83.3968|64.4825|103.9242|30.4825|-2.7830|72.7171|97.6434|49.8882|58.7867|49.0816|25.3508|8.9775|25.1108|58.6174|53.3021|-10.1755|52.1902|26.8125|20.1606|21.5339|79.2649|73.0890|-0.1271|47.6392|26.6392|36.7856|44.2074|55.9112|40.5988|79.5018|58.5068|91.1762|8.9782|81.5464|103.0887|44.0071|72.3836|33.1449|92.8423|83.6724|26.6372|8.9859|49.7000|121.1146|8.9301|85.5219|41.3292|48.6595
-7.0805|75.4856|68.9281|60.9671|92.4859|55.6088|7.0295|76.9958|89.6932|59.7768|29.4348|87.3755|48.1572|17.8593|11.4148|61.7761|80.4691|9.4081|37.0888|19.7155|42.8843|14.6766|72.2201|57.4508|9.2428|48.5612|27.5733|27.4886|38.5349|51.4302|31.0520|67.7141|69.7327|102.5292|16.5892|103.8495|98.0588|63.4784|102.9575|37.1874|74.9436|89.5501|23.8016|29.4428|60.7275|78.1745|12.4393|78.6348|52.9512|28.8336
22.0239|75.2529|82.1639|64.1978|101.2650|32.5686|-0.6248|71.5399|96.5134|49.8320|58.6863|53.7662|28.2479|10.9263|24.6073|56.5108|56.8805|-6.0111|47.8970|24.0119|24.9210|23.9569|77.5061|71.2467|1.1247|49.4210|27.2624|40.1524|42.8589|55.6015|40.9305|77.3322|59.4127|93.6130|12.0794|83.0866|101.2235|47.9683|79.9244|35.0239|90.2616|84.0635|30.5507|10.1586|53.3108|118.4024|7.6767|81.3796|43.6971|45.6915
-11.0965|72.2940|69.5602|53.3970|94.7820|56.3905|6.8827|78.5017|85.5765|63.0101|21.3665|89.8736|48.2664|19.7391|0.6599|65.9400|88.1391|13.3819|37.7557|19.0192|45.8111|5.7345|70.0559|57.8228|8.0397|49.4475|26.5788|20.6590|41.1359|49.5191|33.0329|63.7067|68.4969|109.8377|11.4483|107.7979|93.1877|65.7325|105.9555|36.2664|66.6083|89.7944|13.7396|34.3212|57.2550|67.4530|16.4355|78.9706|63.1403|27.9493
-2.1157|77.7587|67.7052|55.1231|95.6176|61.1145|6.6330|84.3464|83.5520|72.3349|20.6754|89.5235|48.8410|5.1449|-14.9587|73.3964|84.1592|5.5394|38.8886|26.7260|41.0407|-1.0275|79.9498|56.0663|2.2198|40.6085|26.7590|22.3492|33.2805|46.9922|30.6696|59.4399|69.7765|111.0228|-6.2189|96.6186|88.4866|61.3398|94.4518|35.1603|91.4802|85.9790|10.7493|33.0748|53.9850|69.5399|31.1449|78.3761|60.4325|21.9008
1.7294|74.6242|74.3712|55.8912|97.2119|51.2283|2.6910|76.3308|88.2619|59.9355|33.3977|77.4159|41.0560|14.6307|2.9808|63.7228|77.5938|5.0393|40.8326|20.0364|37.4492|9.7107|75.0654|62.7879|5.1939|49.0415|27.1578|28.4806|42.7217|51.1542|34.4703|66.6422|65.4134|104.6700|8.6262|97.6194|96.2437|62.4821|96.5054|33.5591|75.8754|89.1512|19.9679|27.5847|55.0587|85.0390|15.9877|77.9339|56.7488|30.9606
8.4977|77.0529|76.9445|68.0236|93.5201|39.8036|3.9678|69.3856|94.6306|48.2486|54.9944|65.2775|35.7267|16.5462|29.4932|51.5740|62.1904|3.1858|41.2949|19.8230|35.9112|30.6336|76.4664|65.7095|5.9365|52.2567|26.1253|43.0503|36.4766|57.9788|39.1697|75.1450|64.2691|94.5520|20.9446|90.0236|100.9428|57.8404|93.1095|37.9097|83.8199|87.0275|39.0053|16.5809|62.1668|108.4281|1.0457|74.3289|43.5700|38.5096
8.6254|80.1683|74.2505|72.0663|91.3142|43.0593|4.6747|70.6994|96.1322|49.9440|55.0229|68.4696|38.4524|12.7049|31.0083|52.4608|60.3665|1.3471|39.7812|21.2683|35.2260|32.7013|78.9040|62.6600|6.6031|49.3796|26.8772|44.4887|33.6569|57.8191|36.2844|75.3107|66.8300|92.1372|20.8136|88.6066|102.8732|56.0533|91.6965|39.3390|92.5971|86.2708|42.0458|15.5801|64.2212|109.1063|2.5705|74.7502|38.9742|36.2406
13.7724|76.2974|79.9590|67.1928|95.8987|36.5974|0.2711|68.3136|96.5933|46.0866|58.3540|58.9052|31.7805|16.5004|32.3204|51.0878|58.7735|-0.7687|43.7393|19.0124|30.6130|31.2013|75.7029|68.7801|5.4583|52.8023|27.0053|43.5684|41.6010|58.1187|39.3318|77.8281|62.1247|92.0055|22.3029|88.2146|104.1289|55.3188|89.6560|36.0181|81.6143|87.6041|38.9691|13.6016|59.1263|115.0075|-0.4228|77.5068|41.6923|42.6814
4.5555|72.6421|74.5341|52.5483|101.3052|49.2079|2.6674|79.6402|87.4683|64.4535|29.4307|76.2887|40.3965|11.6018|-2.7841|69.1953|79.0502|2.5493|43.9632|24.2381|34.9945|2.5162|74.6371|63.3071|2.2228|46.2022|26.8858|22.0246|42.5833|48.9456|35.3326|65.7631|63.8136|107.9949|0.8444|96.3825|92.5940|56.4245|91.2005|33.0633|79.7304|85.8729|10.2200|26.8968|50.3966|81.7214|23.1680|83.3431|60.0002|33.6659
17.4962|74.7249|79.5910|65.4901|99.5254|33.9833|1.3000|71.4432|96.3653|49.5300|54.4015|58.7419|31.0811|14.2772|29.1069|56.3952|59.1000|-2.8562|46.8532|23.7475|28.7963|24.7632|76.0997|68.7024|3.4561|49.1634|25.8002|37.3056|40.0609|56.6785|40.3990|78.4212|61.3375|93.5259|16.3837|87.6932|101.6190|49.4149|82.6762|36.3361|86.5466|84.5354|29.9021|12.5652|55.4172|112.1170|5.2910|82.1970|43.2510|45.2678
-3.3773|74.6352|72.0728|55.2417|95.7380|53.7747|4.0071|77.4176|86.4733|61.4285|28.3117|82.3220|44.2612|15.7232|0.8172|64.7640|81.3919|8.7226|39.8531|19.9055|41.4812|8.3250|74.3979|60.7779|5.4863|48.2063|26.4389|25.7555|40.8919|50.9264|34.2573|65.0356|66.9618|107.1325|8.3797|100.6419|94.3973|64.8508|100.0882|34.6398|73.8862|88.9729|18.3554|30.8440|55.9779|77.4222|16.5176|77.2687|59.0113|28.4917
8.9925|73.8695|77.6559|64.2952|97.5931|38.9374|2.4975|71.1317|94.9930|49.7045|48.9819|65.6180|35.0390|17.8270|27.5883|55.2948|65.7143|1.6873|43.3872|20.0030|32.5731|24.3692|72.8725|66.6952|6.2343|51.7525|27.1191|35.4698|43.3339|55.3836|37.8469|75.8856|63.0920|95.2898|20.8851|93.9345|101.9052|54.2783|91.5722|36.7750|77.8490|87.2747|29.9015|16.8830|57.8403|104.1234|3.6190|80.7160|46.4383|42.1029
9.5673|77.3265|78.3053|68.8559|94.1216|37.1041|3.2784|68.2021|96.6307|45.8011|58.5137|62.5709|34.5050|16.9988|34.0068|50.1639|59.8997|2.0505|40.9299|19.2871|34.4047|33.7117|75.9083|66.1451|6.3601|53.1982|26.6154|45.1210|37.4068|58.5341|39.8709|77.2791|63.5165|93.0149|23.6675|88.9099|101.9289|55.9846|93.0822|39.3320|84.1938|86.3040|41.2562|13.5760|62.8380|112.9233|-0.8486|74.8820|41.8502|41.4112
29.6658|75.7490|83.3472|66.5680|102.6253|29.0202|-2.1822|71.1784|98.3813|48.6018|63.3742|47.2125|24.8200|9.2683|28.9421|56.3540|50.3553|-10.8951|51.6335|26.3624|20.6479|25.7430|79.5458|72.7427|-0.1919|48.1118|26.3248|40.6453|41.8308|57.1294|41.3321|81.0280|58.4269|90.1426|11.2186|78.9794|103.7467|43.3573|72.1627|33.9908|95.8616|83.1472|31.4406|7.2674|51.7609|125.8196|6.3474|83.3571|39.0941|48.7679
-2.3074|76.3993|68.5642|56.4617|95.2987|58.9602|6.2456|82.2053|84.9297|68.7173|22.6374|87.4212|47.9104|9.1987|-7.8770|70.9060|82.9133|5.9577|40.1910|24.8612|40.4693|2.7814|77.7890|57.1436|4.0376|42.9167|26.7168|22.2912|35.1112|48.2218|30.8981|62.4208|69.6046|108.1273|0.0123|98.8768|91.9895|61.4859|95.0154|35.0051|85.8715|87.2318|13.0879|32.1184|54.9088|71.7666|25.7805|79.8693|57.9500|24.9110
12.2072|78.8521|74.5241|66.7755|95.9692|44.0359|4.1217|75.4988|93.3764|56.3953|48.3712|67.9207|37.7980|7.5415|16.9769|59.9638|62.8603|-1.8497|42.7256|25.4880|32.6131|21.5030|80.5664|63.3574|3.1842|45.3528|26.5201|38.3173|33.5538|54.3849|35.8674|72.5182|65.9123|96.5555|8.6057|86.4262|98.4297|52.6135|85.2373|37.0421|97.8862|84.5272|30.8721|17.3077|58.1660|103.2918|12.6814|77.9926|43.7728|35.3254
-14.2265|76.7066|66.4274|61.6853|88.8030|59.7378|9.0129|76.6633|87.6917|60.2804|26.1312|93.4114|51.3096|19.6566|10.1487|60.4653|84.3267|14.3303|33.6627|17.3799|48.4332|15.9911|72.1320|54.5278|10.8067|49.3706|27.4840|28.3654|35.7168|52.1179|30.5301|65.2182|72.0303|104.2507|18.9035|107.0173|97.0095|68.6252|109.0466|38.7960|72.9716|90.6403|26.7576|33.7036|64.6946|71.7321|10.7589|74.1229|54.6268|24.7245
10.9976|76.7501|79.5313|70.9557|93.8766|33.7293|2.6241|65.4371|98.5253|41.5216|63.7990|58.8983|32.4981|19.7969|42.4377|46.2909|56.4231|2.1774|41.4943|17.7733|33.6797|39.2242|74.5299|67.8715|6.9548|54.7548|27.1613|47.9864|38.8229|60.2768|40.8781|80.4130|63.2566|89.9942|28.9785|88.3222|105.1430|55.2735|92.6337|39.4718|81.8472|87.0368|45.4640|10.9705|63.6266|118.3136|-6.8803|74.8520|39.1435|44.5151
